"artistName","album","trackName","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","genres"
"112","112","Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix","6zOg9gP62RJSsKFeOBAgvH",0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813,289413,4,"atl hip hop"
"112","112","Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix","6zOg9gP62RJSsKFeOBAgvH",0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813,289413,4,"boy band"
"112","112","Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix","6zOg9gP62RJSsKFeOBAgvH",0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813,289413,4,"dance pop"
"112","112","Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix","6zOg9gP62RJSsKFeOBAgvH",0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813,289413,4,"gangster rap"
"112","112","Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix","6zOg9gP62RJSsKFeOBAgvH",0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813,289413,4,"hip pop"
"112","112","Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix","6zOg9gP62RJSsKFeOBAgvH",0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813,289413,4,"new jack swing"
"112","112","Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix","6zOg9gP62RJSsKFeOBAgvH",0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813,289413,4,"pop rap"
"112","112","Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix","6zOg9gP62RJSsKFeOBAgvH",0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813,289413,4,"r&b"
"112","112","Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix","6zOg9gP62RJSsKFeOBAgvH",0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813,289413,4,"rap"
"112","112","Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix","6zOg9gP62RJSsKFeOBAgvH",0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813,289413,4,"southern hip hop"
"112","112","Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix","6zOg9gP62RJSsKFeOBAgvH",0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813,289413,4,"urban contemporary"
"1814","Jah Rydem","Jah Rastafari","3XJy1qvLFMV42kL0lf73Po",0.838,0.668,1,-8.783,1,0.0477,0.158,2.47e-06,0.107,0.876,80.03,240227,4,"jawaiian"
"1814","Jah Rydem","Jah Rastafari","3XJy1qvLFMV42kL0lf73Po",0.838,0.668,1,-8.783,1,0.0477,0.158,2.47e-06,0.107,0.876,80.03,240227,4,"nz reggae"
"1814","Jah Rydem","Jah Rastafari","3XJy1qvLFMV42kL0lf73Po",0.838,0.668,1,-8.783,1,0.0477,0.158,2.47e-06,0.107,0.876,80.03,240227,4,"polynesian pop"
"1814","Jah Rydem","Jah Rastafari","3XJy1qvLFMV42kL0lf73Po",0.838,0.668,1,-8.783,1,0.0477,0.158,2.47e-06,0.107,0.876,80.03,240227,4,"waiata maori"
"2Eivissa","Are You Ready","Oh La La La","3y7KI1lRSm9jjrCjmsyFPN",0.789,0.862,5,-4.06,0,0.0398,0.0263,0.0368,0.219,0.882,130.442,211253,4,"eurodance"
"2Eivissa","Are You Ready","Oh La La La","3y7KI1lRSm9jjrCjmsyFPN",0.789,0.862,5,-4.06,0,0.0398,0.0263,0.0368,0.219,0.882,130.442,211253,4,"europop"
"2Eivissa","Are You Ready","Oh La La La","3y7KI1lRSm9jjrCjmsyFPN",0.789,0.862,5,-4.06,0,0.0398,0.0263,0.0368,0.219,0.882,130.442,211253,4,"hip house"
"2Pac","All Eyez On Me","Run Tha Streetz","3zGqu7KxpFw34pSQs9BjK0",0.788,0.788,8,-4.342,1,0.231,0.109,3.08e-06,0.174,0.722,166.973,316400,4,"g funk"
"2Pac","All Eyez On Me","Run Tha Streetz","3zGqu7KxpFw34pSQs9BjK0",0.788,0.788,8,-4.342,1,0.231,0.109,3.08e-06,0.174,0.722,166.973,316400,4,"gangster rap"
"2Pac","All Eyez On Me","Run Tha Streetz","3zGqu7KxpFw34pSQs9BjK0",0.788,0.788,8,-4.342,1,0.231,0.109,3.08e-06,0.174,0.722,166.973,316400,4,"hip hop"
"2Pac","All Eyez On Me","Run Tha Streetz","3zGqu7KxpFw34pSQs9BjK0",0.788,0.788,8,-4.342,1,0.231,0.109,3.08e-06,0.174,0.722,166.973,316400,4,"rap"
"2Pac","All Eyez On Me","Run Tha Streetz","3zGqu7KxpFw34pSQs9BjK0",0.788,0.788,8,-4.342,1,0.231,0.109,3.08e-06,0.174,0.722,166.973,316400,4,"west coast rap"
"2Pac","Greatest Hits","Keep Ya Head Up","0XRbYXQUymj9SJkrr8YK5B",0.598,0.732,4,-7.013,1,0.425,0.144,0,0.508,0.595,172.329,262507,4,"g funk"
"2Pac","Greatest Hits","Keep Ya Head Up","0XRbYXQUymj9SJkrr8YK5B",0.598,0.732,4,-7.013,1,0.425,0.144,0,0.508,0.595,172.329,262507,4,"gangster rap"
"2Pac","Greatest Hits","Keep Ya Head Up","0XRbYXQUymj9SJkrr8YK5B",0.598,0.732,4,-7.013,1,0.425,0.144,0,0.508,0.595,172.329,262507,4,"hip hop"
"2Pac","Greatest Hits","Keep Ya Head Up","0XRbYXQUymj9SJkrr8YK5B",0.598,0.732,4,-7.013,1,0.425,0.144,0,0.508,0.595,172.329,262507,4,"rap"
"2Pac","Greatest Hits","Keep Ya Head Up","0XRbYXQUymj9SJkrr8YK5B",0.598,0.732,4,-7.013,1,0.425,0.144,0,0.508,0.595,172.329,262507,4,"west coast rap"
"2Pac","Greatest Hits","Picture Me Rollin'","71jzSTkT0F0w1v4moZIDyc",0.848,0.737,11,-4.587,0,0.14,0.115,0,0.287,0.457,95.908,314907,4,"g funk"
"2Pac","Greatest Hits","Picture Me Rollin'","71jzSTkT0F0w1v4moZIDyc",0.848,0.737,11,-4.587,0,0.14,0.115,0,0.287,0.457,95.908,314907,4,"gangster rap"
"2Pac","Greatest Hits","Picture Me Rollin'","71jzSTkT0F0w1v4moZIDyc",0.848,0.737,11,-4.587,0,0.14,0.115,0,0.287,0.457,95.908,314907,4,"hip hop"
"2Pac","Greatest Hits","Picture Me Rollin'","71jzSTkT0F0w1v4moZIDyc",0.848,0.737,11,-4.587,0,0.14,0.115,0,0.287,0.457,95.908,314907,4,"rap"
"2Pac","Greatest Hits","Picture Me Rollin'","71jzSTkT0F0w1v4moZIDyc",0.848,0.737,11,-4.587,0,0.14,0.115,0,0.287,0.457,95.908,314907,4,"west coast rap"
"2Pac","Urban Beats Vol.3","California Love","3djNBlI7xOggg7pnsOLaNm",0.761,0.847,7,-3.068,1,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,284480,4,"g funk"
"2Pac","Urban Beats Vol.3","California Love","3djNBlI7xOggg7pnsOLaNm",0.761,0.847,7,-3.068,1,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,284480,4,"gangster rap"
"2Pac","Urban Beats Vol.3","California Love","3djNBlI7xOggg7pnsOLaNm",0.761,0.847,7,-3.068,1,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,284480,4,"hip hop"
"2Pac","Urban Beats Vol.3","California Love","3djNBlI7xOggg7pnsOLaNm",0.761,0.847,7,-3.068,1,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,284480,4,"rap"
"2Pac","Urban Beats Vol.3","California Love","3djNBlI7xOggg7pnsOLaNm",0.761,0.847,7,-3.068,1,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,284480,4,"west coast rap"
"50Cent","Get Rich Or Die Tryin'","What Up Gangsta","1CYyIsAaTrnmJ8MO2rec5f",0.68,0.767,11,-2.387,0,0.0397,0.00213,0,0.0996,0.344,82.518,179467,4,"east coast hip hop"
"50Cent","Get Rich Or Die Tryin'","What Up Gangsta","1CYyIsAaTrnmJ8MO2rec5f",0.68,0.767,11,-2.387,0,0.0397,0.00213,0,0.0996,0.344,82.518,179467,4,"gangster rap"
"50Cent","Get Rich Or Die Tryin'","What Up Gangsta","1CYyIsAaTrnmJ8MO2rec5f",0.68,0.767,11,-2.387,0,0.0397,0.00213,0,0.0996,0.344,82.518,179467,4,"hip hop"
"50Cent","Get Rich Or Die Tryin'","What Up Gangsta","1CYyIsAaTrnmJ8MO2rec5f",0.68,0.767,11,-2.387,0,0.0397,0.00213,0,0.0996,0.344,82.518,179467,4,"pop rap"
"50Cent","Get Rich Or Die Tryin'","What Up Gangsta","1CYyIsAaTrnmJ8MO2rec5f",0.68,0.767,11,-2.387,0,0.0397,0.00213,0,0.0996,0.344,82.518,179467,4,"queens hip hop"
"50Cent","Get Rich Or Die Tryin'","What Up Gangsta","1CYyIsAaTrnmJ8MO2rec5f",0.68,0.767,11,-2.387,0,0.0397,0.00213,0,0.0996,0.344,82.518,179467,4,"rap"
"645AR","Yoga","Yoga","3IJCSQoLF4YzPAKaxq2JLb",0.74,0.546,7,-5.674,0,0.0498,0.0159,8.41e-05,0.209,0.375,130.028,217679,4,"Unknown"
"8Graves","Black","Numb","2nLtzopw4rPReszdYBJU6h",0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,185587,4,"alt z"
"8Graves","Black","Numb","2nLtzopw4rPReszdYBJU6h",0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,185587,4,"rebel blues"
"A-Trak","Djs Gotta Dance More (feat. Todd Terry)","Djs Gotta Dance More","4BAdUO1JSI5sE2W4W9bBI4",0.743,0.889,11,-4.179,0,0.103,0.141,0.0186,0.125,0.334,120.006,252345,4,"canadian electronic"
"A-Trak","Djs Gotta Dance More (feat. Todd Terry)","Djs Gotta Dance More","4BAdUO1JSI5sE2W4W9bBI4",0.743,0.889,11,-4.179,0,0.103,0.141,0.0186,0.125,0.334,120.006,252345,4,"edm"
"A-Trak","Djs Gotta Dance More (feat. Todd Terry)","Djs Gotta Dance More","4BAdUO1JSI5sE2W4W9bBI4",0.743,0.889,11,-4.179,0,0.103,0.141,0.0186,0.125,0.334,120.006,252345,4,"electro house"
"A-Trak","Djs Gotta Dance More (feat. Todd Terry)","Djs Gotta Dance More","4BAdUO1JSI5sE2W4W9bBI4",0.743,0.889,11,-4.179,0,0.103,0.141,0.0186,0.125,0.334,120.006,252345,4,"turntablism"
"A$APRocky","A$AP Forever (feat. Moby)","A$AP Forever (feat. Moby)","1YmF9PvLhIISIANoMLIYGq",0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,233061,4,"east coast hip hop"
"A$APRocky","A$AP Forever (feat. Moby)","A$AP Forever (feat. Moby)","1YmF9PvLhIISIANoMLIYGq",0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,233061,4,"hip hop"
"A$APRocky","A$AP Forever (feat. Moby)","A$AP Forever (feat. Moby)","1YmF9PvLhIISIANoMLIYGq",0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,233061,4,"rap"
"A$APRocky","A$AP Forever (feat. Moby)","A$AP Forever (feat. Moby)","1YmF9PvLhIISIANoMLIYGq",0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,233061,4,"trap"
"A$APRocky","TESTING","Praise The Lord (Da Shine) (feat. Skepta)","7ycWLEP1GsNjVvcjawXz3z",0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,4,"east coast hip hop"
"A$APRocky","TESTING","Praise The Lord (Da Shine) (feat. Skepta)","7ycWLEP1GsNjVvcjawXz3z",0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,4,"hip hop"
"A$APRocky","TESTING","Praise The Lord (Da Shine) (feat. Skepta)","7ycWLEP1GsNjVvcjawXz3z",0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,4,"rap"
"A$APRocky","TESTING","Praise The Lord (Da Shine) (feat. Skepta)","7ycWLEP1GsNjVvcjawXz3z",0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,4,"trap"
"Ab-Soul","Black Panther The Album Music From And Inspired By","Bloody Waters (with Anderson .Paak & James Blake)","4KXwFI9pgJLpUIAc9oSL8j",0.507,0.606,8,-8.758,1,0.452,0.185,0,0.174,0.202,180.607,272307,4,"alternative hip hop"
"Ab-Soul","Black Panther The Album Music From And Inspired By","Bloody Waters (with Anderson .Paak & James Blake)","4KXwFI9pgJLpUIAc9oSL8j",0.507,0.606,8,-8.758,1,0.452,0.185,0,0.174,0.202,180.607,272307,4,"conscious hip hop"
"Ab-Soul","Black Panther The Album Music From And Inspired By","Bloody Waters (with Anderson .Paak & James Blake)","4KXwFI9pgJLpUIAc9oSL8j",0.507,0.606,8,-8.758,1,0.452,0.185,0,0.174,0.202,180.607,272307,4,"escape room"
"Ab-Soul","Black Panther The Album Music From And Inspired By","Bloody Waters (with Anderson .Paak & James Blake)","4KXwFI9pgJLpUIAc9oSL8j",0.507,0.606,8,-8.758,1,0.452,0.185,0,0.174,0.202,180.607,272307,4,"hip hop"
"Ab-Soul","Black Panther The Album Music From And Inspired By","Bloody Waters (with Anderson .Paak & James Blake)","4KXwFI9pgJLpUIAc9oSL8j",0.507,0.606,8,-8.758,1,0.452,0.185,0,0.174,0.202,180.607,272307,4,"rap"
"Ab-Soul","Black Panther The Album Music From And Inspired By","Bloody Waters (with Anderson .Paak & James Blake)","4KXwFI9pgJLpUIAc9oSL8j",0.507,0.606,8,-8.758,1,0.452,0.185,0,0.174,0.202,180.607,272307,4,"southern hip hop"
"Ab-Soul","Black Panther The Album Music From And Inspired By","Bloody Waters (with Anderson .Paak & James Blake)","4KXwFI9pgJLpUIAc9oSL8j",0.507,0.606,8,-8.758,1,0.452,0.185,0,0.174,0.202,180.607,272307,4,"underground hip hop"
"Ab-Soul","Do What Thou Wilt.","D.R.U.G.S.","09avKKLKXaJcbeaGTmLCOs",0.715,0.447,10,-10.523,0,0.166,0.216,0.00107,0.249,0.417,131.99,356832,4,"alternative hip hop"
"Ab-Soul","Do What Thou Wilt.","D.R.U.G.S.","09avKKLKXaJcbeaGTmLCOs",0.715,0.447,10,-10.523,0,0.166,0.216,0.00107,0.249,0.417,131.99,356832,4,"conscious hip hop"
"Ab-Soul","Do What Thou Wilt.","D.R.U.G.S.","09avKKLKXaJcbeaGTmLCOs",0.715,0.447,10,-10.523,0,0.166,0.216,0.00107,0.249,0.417,131.99,356832,4,"escape room"
"Ab-Soul","Do What Thou Wilt.","D.R.U.G.S.","09avKKLKXaJcbeaGTmLCOs",0.715,0.447,10,-10.523,0,0.166,0.216,0.00107,0.249,0.417,131.99,356832,4,"hip hop"
"Ab-Soul","Do What Thou Wilt.","D.R.U.G.S.","09avKKLKXaJcbeaGTmLCOs",0.715,0.447,10,-10.523,0,0.166,0.216,0.00107,0.249,0.417,131.99,356832,4,"rap"
"Ab-Soul","Do What Thou Wilt.","D.R.U.G.S.","09avKKLKXaJcbeaGTmLCOs",0.715,0.447,10,-10.523,0,0.166,0.216,0.00107,0.249,0.417,131.99,356832,4,"southern hip hop"
"Ab-Soul","Do What Thou Wilt.","D.R.U.G.S.","09avKKLKXaJcbeaGTmLCOs",0.715,0.447,10,-10.523,0,0.166,0.216,0.00107,0.249,0.417,131.99,356832,4,"underground hip hop"
"ABBA","Waterloo","Waterloo","3Dy4REq8O09IlgiwuHQ3sk",0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,168960,4,"europop"
"ABBA","Waterloo","Waterloo","3Dy4REq8O09IlgiwuHQ3sk",0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,168960,4,"swedish pop"
"AbelKorzeniowski","Nocturnal Animals (Original Motion Picture Soundtrack)","Table for Two","20vEB3It4xYzKHlMecu6X1",0.199,0.133,10,-15.992,0,0.0379,0.914,0.868,0.278,0.0388,132.028,203467,4,"compositional ambient"
"AbelKorzeniowski","Nocturnal Animals (Original Motion Picture Soundtrack)","Table for Two","20vEB3It4xYzKHlMecu6X1",0.199,0.133,10,-15.992,0,0.0379,0.914,0.868,0.278,0.0388,132.028,203467,4,"scorecore"
"AbelKorzeniowski","Nocturnal Animals (Original Motion Picture Soundtrack)","Table for Two","20vEB3It4xYzKHlMecu6X1",0.199,0.133,10,-15.992,0,0.0379,0.914,0.868,0.278,0.0388,132.028,203467,4,"soundtrack"
"Above&Beyond","Anjunabeats Volume 12","Fly To New York - Above & Beyond vs. Jason Ross Club Mix","4gnRL2Jb4Un2vQYsDLOddq",0.516,0.625,0,-6.083,1,0.041,0.363,0.000202,0.153,0.345,127.954,200000,4,"edm"
"Above&Beyond","Anjunabeats Volume 12","Fly To New York - Above & Beyond vs. Jason Ross Club Mix","4gnRL2Jb4Un2vQYsDLOddq",0.516,0.625,0,-6.083,1,0.041,0.363,0.000202,0.153,0.345,127.954,200000,4,"pop dance"
"Above&Beyond","Anjunabeats Volume 12","Fly To New York - Above & Beyond vs. Jason Ross Club Mix","4gnRL2Jb4Un2vQYsDLOddq",0.516,0.625,0,-6.083,1,0.041,0.363,0.000202,0.153,0.345,127.954,200000,4,"progressive house"
"Above&Beyond","Anjunabeats Volume 12","Fly To New York - Above & Beyond vs. Jason Ross Club Mix","4gnRL2Jb4Un2vQYsDLOddq",0.516,0.625,0,-6.083,1,0.041,0.363,0.000202,0.153,0.345,127.954,200000,4,"progressive trance"
"Above&Beyond","Anjunabeats Volume 12","Fly To New York - Above & Beyond vs. Jason Ross Club Mix","4gnRL2Jb4Un2vQYsDLOddq",0.516,0.625,0,-6.083,1,0.041,0.363,0.000202,0.153,0.345,127.954,200000,4,"trance"
"Above&Beyond","Anjunabeats Volume 12","Fly To New York - Above & Beyond vs. Jason Ross Club Mix","4gnRL2Jb4Un2vQYsDLOddq",0.516,0.625,0,-6.083,1,0.041,0.363,0.000202,0.153,0.345,127.954,200000,4,"uplifting trance"
"AC/DC","Iron Man 2","Highway to Hell","2zYzyRzz6pRmhPzyfMEC8s",0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,208400,4,"australian rock"
"AC/DC","Iron Man 2","Highway to Hell","2zYzyRzz6pRmhPzyfMEC8s",0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,208400,4,"hard rock"
"AC/DC","Iron Man 2","Highway to Hell","2zYzyRzz6pRmhPzyfMEC8s",0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,208400,4,"rock"
"Activator","Delhi","Delhi","6NFyWDv5CjfwuzoCkw47Xf",0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253,4,"classic hardstyle"
"Activator","Delhi","Delhi","6NFyWDv5CjfwuzoCkw47Xf",0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253,4,"rawstyle"
"AdamBeyer","Your Mind","Your Mind","0e4gKWyXYPxMbRt6Jwmnzt",0.641,0.69,4,-6.979,0,0.0279,0.138,0.000113,0.222,0.308,110.029,151512,4,"dark techno"
"AdamBeyer","Your Mind","Your Mind","0e4gKWyXYPxMbRt6Jwmnzt",0.641,0.69,4,-6.979,0,0.0279,0.138,0.000113,0.222,0.308,110.029,151512,4,"minimal techno"
"AdamBeyer","Your Mind","Your Mind","0e4gKWyXYPxMbRt6Jwmnzt",0.641,0.69,4,-6.979,0,0.0279,0.138,0.000113,0.222,0.308,110.029,151512,4,"raw techno"
"AdamBeyer","Your Mind","Your Mind","0e4gKWyXYPxMbRt6Jwmnzt",0.641,0.69,4,-6.979,0,0.0279,0.138,0.000113,0.222,0.308,110.029,151512,4,"schranz"
"AdamBeyer","Your Mind","Your Mind","0e4gKWyXYPxMbRt6Jwmnzt",0.641,0.69,4,-6.979,0,0.0279,0.138,0.000113,0.222,0.308,110.029,151512,4,"swedish electronic"
"AdamBeyer","Your Mind","Your Mind","0e4gKWyXYPxMbRt6Jwmnzt",0.641,0.69,4,-6.979,0,0.0279,0.138,0.000113,0.222,0.308,110.029,151512,4,"swedish techno"
"AdamBeyer","Your Mind","Your Mind","0e4gKWyXYPxMbRt6Jwmnzt",0.641,0.69,4,-6.979,0,0.0279,0.138,0.000113,0.222,0.308,110.029,151512,4,"techno"
"Aeroporto","Chill out Music - Sicily Edition","Fly By Night","54TaGh2JKs1pO9daXNXI5q",0.501,0.702,7,-8.543,1,0.0671,0.0872,0.000994,0.0671,0.58,139.095,202200,4,"Unknown"
"AesopRock","Cat Food","Cat Food","1EWmB10lBXpGpCPbK2HTNv",0.712,0.803,1,-5.256,1,0.293,0.024,0,0.0473,0.598,90.128,204493,4,"abstract hip hop"
"AesopRock","Cat Food","Cat Food","1EWmB10lBXpGpCPbK2HTNv",0.712,0.803,1,-5.256,1,0.293,0.024,0,0.0473,0.598,90.128,204493,4,"alternative hip hop"
"AesopRock","Cat Food","Cat Food","1EWmB10lBXpGpCPbK2HTNv",0.712,0.803,1,-5.256,1,0.293,0.024,0,0.0473,0.598,90.128,204493,4,"conscious hip hop"
"AesopRock","Cat Food","Cat Food","1EWmB10lBXpGpCPbK2HTNv",0.712,0.803,1,-5.256,1,0.293,0.024,0,0.0473,0.598,90.128,204493,4,"escape room"
"AesopRock","Cat Food","Cat Food","1EWmB10lBXpGpCPbK2HTNv",0.712,0.803,1,-5.256,1,0.293,0.024,0,0.0473,0.598,90.128,204493,4,"hip hop"
"Afrojack","Press Play","Bassride","0s3RXud0zL0Nz9sOVcvGGv",0.61,0.996,0,-3.261,1,0.0704,0.0158,0.883,0.682,0.413,128.032,154014,4,"big room"
"Afrojack","Press Play","Bassride","0s3RXud0zL0Nz9sOVcvGGv",0.61,0.996,0,-3.261,1,0.0704,0.0158,0.883,0.682,0.413,128.032,154014,4,"dance pop"
"Afrojack","Press Play","Bassride","0s3RXud0zL0Nz9sOVcvGGv",0.61,0.996,0,-3.261,1,0.0704,0.0158,0.883,0.682,0.413,128.032,154014,4,"dutch house"
"Afrojack","Press Play","Bassride","0s3RXud0zL0Nz9sOVcvGGv",0.61,0.996,0,-3.261,1,0.0704,0.0158,0.883,0.682,0.413,128.032,154014,4,"edm"
"Afrojack","Press Play","Bassride","0s3RXud0zL0Nz9sOVcvGGv",0.61,0.996,0,-3.261,1,0.0704,0.0158,0.883,0.682,0.413,128.032,154014,4,"electro house"
"Afrojack","Press Play","Bassride","0s3RXud0zL0Nz9sOVcvGGv",0.61,0.996,0,-3.261,1,0.0704,0.0158,0.883,0.682,0.413,128.032,154014,4,"pop dance"
"Afrojack","Press Play","Bassride","0s3RXud0zL0Nz9sOVcvGGv",0.61,0.996,0,-3.261,1,0.0704,0.0158,0.883,0.682,0.413,128.032,154014,4,"progressive electro house"
"Afrojack","Press Play","Bassride","0s3RXud0zL0Nz9sOVcvGGv",0.61,0.996,0,-3.261,1,0.0704,0.0158,0.883,0.682,0.413,128.032,154014,4,"tropical house"
"Air","10 000 Hz Legend","The Vagabond","0Lc3coQTcMMJiiEFi7BG2z",0.39,0.0743,2,-19.916,0,0.0317,0.841,0.815,0.106,0.0663,130.331,167935,4,"adult standards"
"Air","10 000 Hz Legend","The Vagabond","0Lc3coQTcMMJiiEFi7BG2z",0.39,0.0743,2,-19.916,0,0.0317,0.841,0.815,0.106,0.0663,130.331,167935,4,"mellow gold"
"Air","10 000 Hz Legend","The Vagabond","0Lc3coQTcMMJiiEFi7BG2z",0.39,0.0743,2,-19.916,0,0.0317,0.841,0.815,0.106,0.0663,130.331,167935,4,"soft rock"
"Air","Moon Safari","All I Need (feat. Beth Hirsch)","7jOM0KIKgIppqIEvEjixaj",0.327,0.425,7,-11.577,0,0.027,0.878,0.000873,0.18,0.165,93.946,268307,4,"adult standards"
"Air","Moon Safari","All I Need (feat. Beth Hirsch)","7jOM0KIKgIppqIEvEjixaj",0.327,0.425,7,-11.577,0,0.027,0.878,0.000873,0.18,0.165,93.946,268307,4,"mellow gold"
"Air","Moon Safari","All I Need (feat. Beth Hirsch)","7jOM0KIKgIppqIEvEjixaj",0.327,0.425,7,-11.577,0,0.027,0.878,0.000873,0.18,0.165,93.946,268307,4,"soft rock"
"Air","The Virgin Suicides (Original Motion Picture Score)","Playground Love","052z2UsE2wPrHsBJ9tly0g",0.33,0.423,7,-10.504,0,0.0279,0.265,0.731,0.347,0.117,143.086,211500,4,"adult standards"
"Air","The Virgin Suicides (Original Motion Picture Score)","Playground Love","052z2UsE2wPrHsBJ9tly0g",0.33,0.423,7,-10.504,0,0.0279,0.265,0.731,0.347,0.117,143.086,211500,4,"mellow gold"
"Air","The Virgin Suicides (Original Motion Picture Score)","Playground Love","052z2UsE2wPrHsBJ9tly0g",0.33,0.423,7,-10.504,0,0.0279,0.265,0.731,0.347,0.117,143.086,211500,4,"soft rock"
"Air","Twentyears","All I Need (feat. Beth Hirsch)","7jOM0KIKgIppqIEvEjixaj",0.327,0.425,7,-11.577,0,0.027,0.878,0.000873,0.18,0.165,93.946,268307,4,"adult standards"
"Air","Twentyears","All I Need (feat. Beth Hirsch)","7jOM0KIKgIppqIEvEjixaj",0.327,0.425,7,-11.577,0,0.027,0.878,0.000873,0.18,0.165,93.946,268307,4,"mellow gold"
"Air","Twentyears","All I Need (feat. Beth Hirsch)","7jOM0KIKgIppqIEvEjixaj",0.327,0.425,7,-11.577,0,0.027,0.878,0.000873,0.18,0.165,93.946,268307,4,"soft rock"
"Air","Twentyears","Cherry Blossom Girl","4m8ttWM8IKXyhpv89E867J",0.436,0.76,1,-7.906,0,0.0374,0.362,0.955,0.13,0.504,75.012,219760,4,"adult standards"
"Air","Twentyears","Cherry Blossom Girl","4m8ttWM8IKXyhpv89E867J",0.436,0.76,1,-7.906,0,0.0374,0.362,0.955,0.13,0.504,75.012,219760,4,"mellow gold"
"Air","Twentyears","Cherry Blossom Girl","4m8ttWM8IKXyhpv89E867J",0.436,0.76,1,-7.906,0,0.0374,0.362,0.955,0.13,0.504,75.012,219760,4,"soft rock"
"Air","Twentyears","Kelly Watch the Stars","1KNCpsUEi6VdDIBzZ1cMVd",0.516,0.743,2,-8.47,1,0.0292,0.282,0.637,0.111,0.226,109.837,226293,4,"adult standards"
"Air","Twentyears","Kelly Watch the Stars","1KNCpsUEi6VdDIBzZ1cMVd",0.516,0.743,2,-8.47,1,0.0292,0.282,0.637,0.111,0.226,109.837,226293,4,"mellow gold"
"Air","Twentyears","Kelly Watch the Stars","1KNCpsUEi6VdDIBzZ1cMVd",0.516,0.743,2,-8.47,1,0.0292,0.282,0.637,0.111,0.226,109.837,226293,4,"soft rock"
"Air","Twentyears","La femme d'argent","6tEaLXZlN8b71vWV1SSsRf",0.517,0.737,6,-8.189,0,0.0352,0.434,0.684,0.392,0.558,79.82,426614,4,"adult standards"
"Air","Twentyears","La femme d'argent","6tEaLXZlN8b71vWV1SSsRf",0.517,0.737,6,-8.189,0,0.0352,0.434,0.684,0.392,0.558,79.82,426614,4,"mellow gold"
"Air","Twentyears","La femme d'argent","6tEaLXZlN8b71vWV1SSsRf",0.517,0.737,6,-8.189,0,0.0352,0.434,0.684,0.392,0.558,79.82,426614,4,"soft rock"
